date,id,instruments,s2:mgrs_tile,s2:processing_baseline,s2:dark_features_percentage,proj:code,s2:thin_cirrus_percentage,s2:reflectance_conversion_factor,sat:relative_orbit,s2:nodata_pixel_percentage,platform,s2:snow_ice_percentage,s2:cloud_shadow_percentage,s2:mean_solar_zenith,s2:medium_proba_clouds_percentage,s2:product_type,s2:vegetation_percentage,s2:not_vegetated_percentage,constellation,s2:product_uri,s2:saturated_defective_pixel_percentage,s2:mean_solar_azimuth,s2:datastrip_id,eo:cloud_cover,s2:unclassified_percentage,s2:high_proba_clouds_percentage,sat:orbit_state,s2:generation_time,s2:degraded_msi_data_percentage,s2:water_percentage,s2:datatake_id,s2:granule_id,s2:datatake_type,proj:shape,gsd,epsg,ndvi_mean
2023-04-14 17:08:49.024,S2B_MSIL2A_20230414T170849_R112_T15TVH_20230415T000005,msi,15TVH,05.09,0.047584,EPSG:32615,2.591225,0.996629338437246,112,16.566475,Sentinel-2B,0.0,0.425435,35.289876646139,0.406129,S2MSI2A,1.489191,94.113308,Sentinel 2,S2B_MSIL2A_20230414T170849_N0509_R112_T15TVH_20230415T000005.SAFE,0.0,157.135144833993,S2B_OPER_MSI_L2A_DS_MSFT_20230415T000006_S20230414T170946_N05.09,3.119536,0.480412,0.122182,ascending,2023-04-15T00:00:05.501869Z,0.0244,0.324536,GS2B_20230414T170849_031884_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230415T000006_A031884_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.09812255520999554
2023-04-26 16:58:51.024,S2A_MSIL2A_20230426T165851_R069_T15TVG_20230427T014515,msi,15TVG,05.09,0.058179,EPSG:32615,1.316132,0.989950543029699,69,0.092389,Sentinel-2A,0.000229,0.039682,31.1924374663916,0.643681,S2MSI2A,10.539909,86.334568,Sentinel 2,S2A_MSIL2A_20230426T165851_N0509_R069_T15TVG_20230427T014515.SAFE,0.0,151.011334536474,S2A_OPER_MSI_L2A_DS_MSFT_20230427T014516_S20230426T170402_N05.09,2.074823,0.531634,0.11501,descending,2023-04-27T01:45:15.566493Z,0.0002,0.420978,GS2A_20230426T165851_040964_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230427T014516_A040964_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.12984733116606015
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVH_20240831T075937,msi,15TVH,05.10,0.097339,EPSG:32615,0.383396,0.98729470793104,69,0.77366,Sentinel-2B,0.0,0.0,30.4902509681103,0.001134,S2MSI2A,5.194176,93.817395,Sentinel 2,S2B_MSIL2A_20230501T165849_N0510_R069_T15TVH_20240831T075937.SAFE,0.0,150.822402822205,S2B_OPER_MSI_L2A_DS_S2RP_20240831T075937_S20230501T170329_N05.10,0.384727,0.252035,0.000197,descending,2024-08-31T07:59:37.000000Z,0.0216,0.254322,GS2B_20230501T165849_032127_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240831T075937_A032127_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.126693958016726
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVH_20230711T232327,msi,15TVH,05.09,0.055677,EPSG:32615,0.376685,0.98729470793104,69,0.775386,Sentinel-2B,6.7e-05,0.0,30.4902510216982,0.001073,S2MSI2A,5.196276,93.855244,Sentinel 2,S2B_MSIL2A_20230501T165849_N0509_R069_T15TVH_20230711T232327.SAFE,0.0,150.822402545058,S2B_OPER_MSI_L2A_DS_MSFT_20230711T232328_S20230501T170329_N05.09,0.377963,0.26077,0.000204,descending,2023-07-11T23:23:27.579979Z,0.0216,0.254006,GS2B_20230501T165849_032127_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230711T232328_A032127_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.13063081855734954
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVG_20240831T075937,msi,15TVG,05.10,0.145919,EPSG:32615,1.265822,0.98729470793104,69,0.0,Sentinel-2B,0.000159,0.0,29.681705578845,0.002382,S2MSI2A,18.106987,79.786515,Sentinel 2,S2B_MSIL2A_20230501T165849_N0510_R069_T15TVG_20240831T075937.SAFE,0.0,150.179754831092,S2B_OPER_MSI_L2A_DS_S2RP_20240831T075937_S20230501T170329_N05.10,1.268884,0.313576,0.00068,descending,2024-08-31T07:59:37.000000Z,0.0214,0.377958,GS2B_20230501T165849_032127_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240831T075937_A032127_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.13933827230833745
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVG_20230711T232428,msi,15TVG,05.09,0.075829,EPSG:32615,1.238815,0.98729470793104,69,0.0,Sentinel-2B,0.000269,0.0,29.6817057060021,0.002021,S2MSI2A,18.113489,79.856563,Sentinel 2,S2B_MSIL2A_20230501T165849_N0509_R069_T15TVG_20230711T232428.SAFE,0.0,150.179754200412,S2B_OPER_MSI_L2A_DS_MSFT_20230711T232429_S20230501T170329_N05.09,1.241532,0.334903,0.000697,descending,2023-07-11T23:24:28.466068Z,0.0214,0.377417,GS2B_20230501T165849_032127_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230711T232429_A032127_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.143359783922372
2023-05-04 17:08:49.024,S2B_MSIL2A_20230504T170849_R112_T15TVH_20230504T232903,msi,15TVH,05.09,0.038754,EPSG:32615,0.006508,0.985746112257502,112,16.85368,Sentinel-2B,0.0,0.002302,28.7979894420883,0.000283,S2MSI2A,5.134566,94.189322,Sentinel 2,S2B_MSIL2A_20230504T170849_N0509_R112_T15TVH_20230504T232903.SAFE,0.0,154.897016936683,S2B_OPER_MSI_L2A_DS_MSFT_20230504T232905_S20230504T171523_N05.09,0.00682,0.300793,2.8e-05,descending,2023-05-04T23:29:03.413201Z,0.0241,0.327441,GS2B_20230504T170849_032170_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230504T232905_A032170_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.11390379048549748
2023-05-04 17:08:49.024,S2B_MSIL2A_20230504T170849_R112_T15TVG_20230504T233127,msi,15TVG,05.09,0.06496,EPSG:32615,0.000551,0.985746112257502,112,42.800698,Sentinel-2B,0.00022,0.001955,27.9631342412811,0.0,S2MSI2A,19.159853,79.779416,Sentinel 2,S2B_MSIL2A_20230504T170849_N0509_R112_T15TVG_20230504T233127.SAFE,0.0,154.312504534603,S2B_OPER_MSI_L2A_DS_MSFT_20230504T233128_S20230504T171523_N05.09,0.000557,0.406237,6e-06,descending,2023-05-04T23:31:27.313151Z,0.032,0.586795,GS2B_20230504T170849_032170_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230504T233128_A032170_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.1267007563133866
2023-05-24 17:08:59.024,S2B_MSIL2A_20230524T170859_R112_T15TVH_20240907T171008,msi,15TVH,05.10,0.066069,EPSG:32615,2.785797,0.976667612716564,112,17.250696,Sentinel-2B,0.0,1.007733,24.3272556315922,0.80399,S2MSI2A,12.588511,81.462067,Sentinel 2,S2B_MSIL2A_20230524T170859_N0510_R112_T15TVH_20240907T171008.SAFE,0.0,151.130158116803,S2B_OPER_MSI_L2A_DS_S2RP_20240907T171008_S20230524T171356_N05.10,4.113922,0.457966,0.524135,descending,2024-09-07T17:10:08.000000Z,0.0243,0.303724,GS2B_20230524T170859_032456_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240907T171008_A032456_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.15139445282792588
2023-05-24 17:08:59.024,S2B_MSIL2A_20230524T170859_R112_T15TVH_20230525T002418,msi,15TVH,05.09,0.0305,EPSG:32615,2.795453,0.976667612716564,112,17.250712,Sentinel-2B,0.0,1.01054,24.3272562396893,0.802579,S2MSI2A,12.596089,81.46553,Sentinel 2,S2B_MSIL2A_20230524T170859_N0509_R112_T15TVH_20230525T002418.SAFE,0.0,151.130154495173,S2B_OPER_MSI_L2A_DS_MSFT_20230525T002419_S20230524T171356_N05.09,4.122528,0.471229,0.524496,descending,2023-05-25T00:24:18.545776Z,0.0243,0.303584,GS2B_20230524T170859_032456_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230525T002419_A032456_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.1510138428786669
2023-05-24 17:08:59.024,S2B_MSIL2A_20230524T170859_R112_T15TVG_20240907T171008,msi,15TVG,05.10,0.135188,EPSG:32615,0.000625,0.976667612716564,112,43.198964,Sentinel-2B,0.000216,0.0,23.5175225959758,4.7e-05,S2MSI2A,26.788482,72.160548,Sentinel 2,S2B_MSIL2A_20230524T170859_N0510_R112_T15TVG_20240907T171008.SAFE,0.0,150.281978395372,S2B_OPER_MSI_L2A_DS_S2RP_20240907T171008_S20230524T171356_N05.10,0.000695,0.31596,2.3e-05,descending,2024-09-07T17:10:08.000000Z,0.0326,0.598917,GS2B_20230524T170859_032456_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240907T171008_A032456_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.16671268834093744
2023-05-24 17:08:59.024,S2B_MSIL2A_20230524T170859_R112_T15TVG_20230525T001104,msi,15TVG,05.09,0.056852,EPSG:32615,0.000718,0.976667612716564,112,43.198958,Sentinel-2B,0.000216,0.0,23.5175233086991,3.5e-05,S2MSI2A,26.809913,72.173584,Sentinel 2,S2B_MSIL2A_20230524T170859_N0509_R112_T15TVG_20230525T001104.SAFE,0.0,150.281974220297,S2B_OPER_MSI_L2A_DS_MSFT_20230525T001105_S20230524T171356_N05.09,0.000771,0.35978,1.8e-05,descending,2023-05-25T00:11:04.617287Z,0.0326,0.598876,GS2B_20230524T170859_032456_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230525T001105_A032456_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.16632357218719393
2023-05-26 16:59:01.024,S2A_MSIL2A_20230526T165901_R069_T15TVH_20240906T131926,msi,15TVH,05.10,0.049917,EPSG:32615,0.436785,0.97590177998548,69,0.611776,Sentinel-2A,0.0,0.0,24.9844402715467,0.000781,S2MSI2A,15.57622,83.513415,Sentinel 2,S2A_MSIL2A_20230526T165901_N0510_R069_T15TVH_20240906T131926.SAFE,0.0,145.582452329911,S2A_OPER_MSI_L2A_DS_S2RP_20240906T131926_S20230526T170604_N05.10,0.4377,0.183838,0.000134,descending,2024-09-06T13:19:26.000000Z,0.0063,0.238916,GS2A_20230526T165901_041393_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240906T131926_A041393_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.16052568221779803
2023-05-26 16:59:01.024,S2A_MSIL2A_20230526T165901_R069_T15TVH_20230527T024921,msi,15TVH,05.09,0.026078,EPSG:32615,0.434317,0.97590177998548,69,0.611657,Sentinel-2A,0.0,0.0,24.9844395895014,0.000841,S2MSI2A,15.584964,83.522636,Sentinel 2,S2A_MSIL2A_20230526T165901_N0509_R069_T15TVH_20230527T024921.SAFE,0.0,145.582455610679,S2A_OPER_MSI_L2A_DS_MSFT_20230527T024923_S20230526T170604_N05.09,0.435309,0.192554,0.00015,descending,2023-05-27T02:49:21.990867Z,0.0063,0.238465,GS2A_20230526T165901_041393_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230527T024923_A041393_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.16344259123727123
2023-05-26 16:59:01.024,S2A_MSIL2A_20230526T165901_R069_T15TVG_20240906T131926,msi,15TVG,05.10,0.09209,EPSG:32615,0.749593,0.97590177998548,69,0.0,Sentinel-2A,0.000169,3e-06,24.2171688983557,0.000143,S2MSI2A,28.492668,69.986773,Sentinel 2,S2A_MSIL2A_20230526T165901_N0510_R069_T15TVG_20240906T131926.SAFE,0.0,144.594224799838,S2A_OPER_MSI_L2A_DS_S2RP_20240906T131926_S20230526T170604_N05.10,0.749842,0.253446,0.000106,descending,2024-09-06T13:19:26.000000Z,0.0001,0.425002,GS2A_20230526T165901_041393_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240906T131926_A041393_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.18091259684419603
2023-05-26 16:59:01.024,S2A_MSIL2A_20230526T165901_R069_T15TVG_20230527T024554,msi,15TVG,05.09,0.044711,EPSG:32615,0.750173,0.97590177998548,69,0.0,Sentinel-2A,0.000269,0.0,24.2171680296243,0.000156,S2MSI2A,28.511995,69.995141,Sentinel 2,S2A_MSIL2A_20230526T165901_N0509_R069_T15TVG_20230527T024554.SAFE,0.0,144.594228889789,S2A_OPER_MSI_L2A_DS_MSFT_20230527T024555_S20230526T170604_N05.09,0.750442,0.271774,0.000113,descending,2023-05-27T02:45:54.234278Z,0.0001,0.425665,GS2A_20230526T165901_041393_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230527T024555_A041393_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.18321395706133337
2023-06-15 16:59:01.024,S2A_MSIL2A_20230615T165901_R069_T15TVH_20240913T161323,msi,15TVH,05.10,0.001694,EPSG:32615,2.903089,0.969921124985651,69,0.680568,Sentinel-2A,0.0,0.0,23.4629951935451,0.016382,S2MSI2A,8.098052,88.674164,Sentinel 2,S2A_MSIL2A_20230615T165901_N0510_R069_T15TVH_20240913T161323.SAFE,0.0,141.404767461167,S2A_OPER_MSI_L2A_DS_S2RP_20240913T161323_S20230615T170109_N05.10,2.919545,0.019222,7.3e-05,descending,2024-09-13T16:13:23.000000Z,0.0065,0.287323,GS2A_20230615T165901_041679_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240913T161323_A041679_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.3587037838721852
2023-06-15 16:59:01.024,S2A_MSIL2A_20230615T165901_R069_T15TVH_20230616T025546,msi,15TVH,05.09,0.001092,EPSG:32615,2.897456,0.969921124985651,69,0.680539,Sentinel-2A,0.0,0.0,23.4629944434091,0.016279,S2MSI2A,8.098722,88.680524,Sentinel 2,S2A_MSIL2A_20230615T165901_N0509_R069_T15TVH_20230616T025546.SAFE,0.0,141.40477076972,S2A_OPER_MSI_L2A_DS_MSFT_20230616T025547_S20230615T170109_N05.09,2.913825,0.018811,9e-05,descending,2023-06-16T02:55:46.871170Z,0.0065,0.287035,GS2A_20230615T165901_041679_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230616T025547_A041679_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.29356796949988206
2023-06-15 16:59:01.024,S2A_MSIL2A_20230615T165901_R069_T15TVG_20240913T161323,msi,15TVG,05.10,0.031745,EPSG:32615,0.152873,0.969921124985651,69,0.0,Sentinel-2A,0.0,0.028444,22.7332317262579,0.021735,S2MSI2A,48.93558,50.242311,Sentinel 2,S2A_MSIL2A_20230615T165901_N0510_R069_T15TVG_20240913T161323.SAFE,0.0,140.209263182823,S2A_OPER_MSI_L2A_DS_S2RP_20240913T161323_S20230615T170109_N05.10,0.185198,0.188042,0.010591,descending,2024-09-13T16:13:23.000000Z,0.0,0.388682,GS2A_20230615T165901_041679_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240913T161323_A041679_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.29463698019350576
2023-06-15 16:59:01.024,S2A_MSIL2A_20230615T165901_R069_T15TVG_20230616T031157,msi,15TVG,05.09,0.017465,EPSG:32615,0.148911,0.969921124985651,69,0.0,Sentinel-2A,0.0,0.029811,22.7332307685771,0.021576,S2MSI2A,48.94079,50.247681,Sentinel 2,S2A_MSIL2A_20230615T165901_N0509_R069_T15TVG_20230616T031157.SAFE,0.0,140.20926730035,S2A_OPER_MSI_L2A_DS_MSFT_20230616T031158_S20230615T170109_N05.09,0.181091,0.195952,0.010604,descending,2023-06-16T03:11:57.456569Z,0.0,0.387212,GS2A_20230615T165901_041679_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230616T031158_A041679_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.2962178521932145
2023-06-20 16:58:49.024,S2B_MSIL2A_20230620T165849_R069_T15TVH_20230620T234932,msi,15TVH,05.09,0.021626,EPSG:32615,0.000897,0.968952976508384,69,0.843647,Sentinel-2B,0.0,0.0,23.4875244705598,1e-05,S2MSI2A,76.330036,23.266241,Sentinel 2,S2B_MSIL2A_20230620T165849_N0509_R069_T15TVH_20230620T234932.SAFE,0.0,140.711850271418,S2B_OPER_MSI_L2A_DS_MSFT_20230620T234933_S20230620T170446_N05.09,0.00091,0.14281,3e-06,descending,2023-06-20T23:49:32.141277Z,0.0215,0.238374,GS2B_20230620T165849_032842_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230620T234933_A032842_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.4293941623055344
2023-06-20 16:58:49.024,S2B_MSIL2A_20230620T165849_R069_T15TVG_20230621T001910,msi,15TVG,05.09,0.038092,EPSG:32615,0.000604,0.968952976508384,69,3e-06,Sentinel-2B,0.0,0.0,22.7643158774712,0.0,S2MSI2A,82.283551,16.983584,Sentinel 2,S2B_MSIL2A_20230620T165849_N0509_R069_T15TVG_20230621T001910.SAFE,0.0,139.497144664742,S2B_OPER_MSI_L2A_DS_MSFT_20230621T001911_S20230620T170446_N05.09,0.000604,0.297959,0.0,descending,2023-06-21T00:19:10.175229Z,0.0214,0.396213,GS2B_20230620T165849_032842_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230621T001911_A032842_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.41537480924863757
2023-06-28 17:08:51.024,S2A_MSIL2A_20230628T170851_R112_T15TVH_20240926T122726,msi,15TVH,05.10,0.024323,EPSG:32615,0.54467,0.967873775943336,112,16.532865,Sentinel-2A,0.0,0.736016,22.7257397491592,0.848922,S2MSI2A,91.692019,5.040753,Sentinel 2,S2A_MSIL2A_20230628T170851_N0510_R112_T15TVH_20240926T122726.SAFE,0.0,145.15260905613,S2A_OPER_MSI_L2A_DS_S2RP_20240926T122726_S20230628T171345_N05.10,1.899434,0.335444,0.505842,descending,2024-09-26T12:27:26.000000Z,0.0265,0.272015,GS2A_20230628T170851_041865_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240926T122726_A041865_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.5013323886507204
2023-06-28 17:08:51.024,S2A_MSIL2A_20230628T170851_R112_T15TVH_20230629T085030,msi,15TVH,05.09,0.012172,EPSG:32615,0.544691,0.967873775943336,112,16.533038,Sentinel-2A,0.0,0.740954,22.7257378077186,0.84696,S2MSI2A,91.695434,5.03992,Sentinel 2,S2A_MSIL2A_20230628T170851_N0509_R112_T15TVH_20230629T085030.SAFE,0.0,145.152618904083,S2A_OPER_MSI_L2A_DS_MSFT_20230629T085031_S20230628T171345_N05.09,1.897732,0.342437,0.506081,descending,2023-06-29T08:50:30.882819Z,0.0266,0.271348,GS2A_20230628T170851_041865_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230629T085031_A041865_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.5007361888644175
2023-07-03 17:08:59.024,S2B_MSIL2A_20230703T170859_R112_T15TVG_20230703T235633,msi,15TVG,05.09,0.043041,EPSG:32615,0.00011,0.96750078707308,112,42.672104,Sentinel-2B,0.0,0.037578,22.3546675513436,0.014787,S2MSI2A,93.162197,5.892914,Sentinel 2,S2B_MSIL2A_20230703T170859_N0509_R112_T15TVG_20230703T235633.SAFE,0.0,143.937367394693,S2B_OPER_MSI_L2A_DS_MSFT_20230703T235634_S20230703T171455_N05.09,0.017415,0.309248,0.002518,descending,2023-07-03T23:56:33.544314Z,0.0337,0.53761,GS2B_20230703T170859_033028_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230703T235634_A033028_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.5046995019442172
2023-07-10 16:58:49.024,S2B_MSIL2A_20230710T165849_R069_T15TVH_20241022T005645,msi,15TVH,05.10,0.028593,EPSG:32615,3.3e-05,0.967372636017987,69,0.836517,Sentinel-2B,0.0,0.0,24.9950850266278,2.7e-05,S2MSI2A,97.340417,2.282055,Sentinel 2,S2B_MSIL2A_20230710T165849_N0510_R069_T15TVH_20241022T005645.SAFE,0.0,140.397035440509,S2B_OPER_MSI_L2A_DS_S2RP_20241022T005645_S20230710T170425_N05.10,6.7e-05,0.113745,7e-06,descending,2024-10-22T00:56:45.000000Z,0.0216,0.235128,GS2B_20230710T165849_033128_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241022T005645_A033128_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.5629827645586238
2023-07-10 16:58:49.024,S2B_MSIL2A_20230710T165849_R069_T15TVH_20230711T003201,msi,15TVH,05.09,0.01865,EPSG:32615,3.3e-05,0.967372636017987,69,0.836464,Sentinel-2B,0.0,0.0,24.9950850962584,2e-05,S2MSI2A,97.343737,2.283894,Sentinel 2,S2B_MSIL2A_20230710T165849_N0509_R069_T15TVH_20230711T003201.SAFE,0.0,140.397035145614,S2B_OPER_MSI_L2A_DS_MSFT_20230711T003202_S20230710T170425_N05.09,6.4e-05,0.118947,1e-05,descending,2023-07-11T00:32:01.483944Z,0.0215,0.234713,GS2B_20230710T165849_033128_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230711T003202_A033128_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.5631305259337811
2023-07-10 16:58:49.024,S2B_MSIL2A_20230710T165849_R069_T15TVG_20241022T005645,msi,15TVG,05.10,0.067209,EPSG:32615,0.001032,0.967372636017987,69,0.0,Sentinel-2B,0.0,0.075869,24.2744806917623,0.029303,S2MSI2A,94.499445,4.698604,Sentinel 2,S2B_MSIL2A_20230710T165849_N0510_R069_T15TVG_20241022T005645.SAFE,0.0,139.261467490418,S2B_OPER_MSI_L2A_DS_S2RP_20241022T005645_S20230710T170425_N05.10,0.036722,0.233042,0.006387,descending,2024-10-22T00:56:45.000000Z,0.0214,0.389106,GS2B_20230710T165849_033128_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241022T005645_A033128_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.5389947217727934
2023-07-10 16:58:49.024,S2B_MSIL2A_20230710T165849_R069_T15TVG_20230711T004706,msi,15TVG,05.09,0.03718,EPSG:32615,0.001022,0.967372636017987,69,3e-06,Sentinel-2B,0.0,0.075909,24.2744808579023,0.028819,S2MSI2A,94.509506,4.703743,Sentinel 2,S2B_MSIL2A_20230710T165849_N0509_R069_T15TVG_20230711T004706.SAFE,0.0,139.261466820242,S2B_OPER_MSI_L2A_DS_MSFT_20230711T004706_S20230710T170425_N05.09,0.036214,0.248722,0.006374,descending,2023-07-11T00:47:06.229771Z,0.0214,0.388725,GS2B_20230710T165849_033128_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230711T004706_A033128_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.5391330225693682
2023-07-15 16:58:51.024,S2A_MSIL2A_20230715T165851_R069_T15TVH_20230716T023054,msi,15TVH,05.09,0.0,EPSG:32615,0.00356,0.967563143974386,69,0.748933,Sentinel-2A,0.0,0.002621,25.6879051475169,1.100411,S2MSI2A,2.45383,94.29245,Sentinel 2,S2A_MSIL2A_20230715T165851_N0509_R069_T15TVH_20230716T023054.SAFE,0.0,140.95161903261,S2A_OPER_MSI_L2A_DS_MSFT_20230716T023055_S20230715T170556_N05.09,1.747939,1.20304,0.643968,descending,2023-07-16T02:30:54.66835Z,0.0066,0.300117,GS2A_20230715T165851_042108_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230716T023055_A042108_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.5699470975384844
