date,id,instruments,s2:mgrs_tile,s2:processing_baseline,s2:dark_features_percentage,proj:code,s2:thin_cirrus_percentage,s2:reflectance_conversion_factor,sat:relative_orbit,s2:nodata_pixel_percentage,platform,s2:snow_ice_percentage,s2:cloud_shadow_percentage,s2:mean_solar_zenith,s2:medium_proba_clouds_percentage,s2:product_type,s2:vegetation_percentage,s2:not_vegetated_percentage,constellation,s2:product_uri,s2:saturated_defective_pixel_percentage,s2:mean_solar_azimuth,s2:datastrip_id,eo:cloud_cover,s2:unclassified_percentage,s2:high_proba_clouds_percentage,sat:orbit_state,s2:generation_time,s2:degraded_msi_data_percentage,s2:water_percentage,s2:datatake_id,s2:granule_id,s2:datatake_type,proj:shape,gsd,epsg,ndvi_mean
2023-08-29 16:58:49.024,S2B_MSIL2A_20230829T165849_R069_T15TVG_20241025T230334,msi,15TVG,05.10,0.057123,EPSG:32615,0.000202,0.979183600660916,69,85.206527,Sentinel-2B,0.0,3.647689,35.5029144216735,2.732571,S2MSI2A,88.844746,2.04543,Sentinel 2,S2B_MSIL2A_20230829T165849_N0510_R069_T15TVG_20241025T230334.SAFE,0.0,152.562914368521,S2B_OPER_MSI_L2A_DS_S2RP_20241025T230334_S20230829T170139_N05.10,4.922593,0.326189,2.18982,descending,2024-10-25T23:03:34.000000Z,0.0237,0.156231,GS2B_20230829T165849_033843_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241025T230334_A033843_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.49434981224570057
2023-08-29 16:58:49.024,S2B_MSIL2A_20230829T165849_R069_T15TVG_20230830T002641,msi,15TVG,05.09,0.033208,EPSG:32615,0.000438,0.979183600660916,69,1.486627,Sentinel-2B,0.0,1.179327,35.5029145395712,0.810527,S2MSI2A,92.05761,4.676222,Sentinel 2,S2B_MSIL2A_20230829T165849_N0509_R069_T15TVG_20230830T002641.SAFE,0.0,152.562913807813,S2B_OPER_MSI_L2A_DS_MSFT_20230830T002642_S20230829T171159_N05.09,1.375457,0.291728,0.564492,descending,2023-08-30T00:26:41.729353Z,0.0215,0.386451,GS2B_20230829T165849_033843_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230830T002642_A033843_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.48756609084299113
2023-08-29 16:58:49.024,S2B_MSIL2A_20230829T165849_R069_T15TVG_20230830T002118,msi,15TVG,05.09,0.036583,EPSG:32615,0.000202,0.979183600660916,69,85.207886,Sentinel-2B,0.0,3.599688,35.5029145395712,2.718826,S2MSI2A,88.907778,2.050284,Sentinel 2,S2B_MSIL2A_20230829T165849_N0509_R069_T15TVG_20230830T002118.SAFE,0.0,152.562913807813,S2B_OPER_MSI_L2A_DS_MSFT_20230830T002119_S20230829T170139_N05.09,4.908758,0.341202,2.18973,descending,2023-08-30T00:21:18.895648Z,0.0238,0.155708,GS2B_20230829T165849_033843_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230830T002119_A033843_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.4939599548321231
2023-09-01 17:08:59.024,S2B_MSIL2A_20230901T170859_R112_T15TVG_20241104T181118,msi,15TVG,05.10,0.104699,EPSG:32615,0.258038,0.980511254973786,112,43.171641,Sentinel-2B,0.000187,0.000134,35.6732707173056,0.001448,S2MSI2A,93.049604,5.791708,Sentinel 2,S2B_MSIL2A_20230901T170859_N0510_R112_T15TVG_20241104T181118.SAFE,0.0,157.542883420154,S2B_OPER_MSI_L2A_DS_S2RP_20241104T181118_S20230901T172029_N05.10,0.259666,0.257325,0.000181,descending,2024-11-04T18:11:18.000000Z,0.0312,0.536679,GS2B_20230901T170859_033886_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241104T181118_A033886_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.49624903728086134
2023-09-01 17:08:59.024,S2B_MSIL2A_20230901T170859_R112_T15TVG_20230902T001459,msi,15TVG,05.09,0.043163,EPSG:32615,0.25555,0.980511254973786,112,43.171635,Sentinel-2B,0.000187,0.000134,35.6732712639774,0.001512,S2MSI2A,93.071681,5.800927,Sentinel 2,S2B_MSIL2A_20230901T170859_N0509_R112_T15TVG_20230902T001459.SAFE,0.0,157.542880266572,S2B_OPER_MSI_L2A_DS_MSFT_20230902T001500_S20230901T172029_N05.09,0.25729,0.289098,0.000228,descending,2023-09-02T00:14:59.769755Z,0.0312,0.537519,GS2B_20230901T170859_033886_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230902T001500_A033886_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.4963762012199605
2023-09-03 16:58:51.024,S2A_MSIL2A_20230903T165851_R069_T15TVH_20241104T083050,msi,15TVH,05.10,0.033485,EPSG:32615,0.262564,0.98142122510915,69,0.577404,Sentinel-2A,0.0,0.0,37.9066912065493,0.001875,S2MSI2A,92.753845,6.59304,Sentinel 2,S2A_MSIL2A_20230903T165851_N0510_R069_T15TVH_20241104T083050.SAFE,0.0,154.620413614726,S2A_OPER_MSI_L2A_DS_S2RP_20241104T083050_S20230903T170339_N05.10,0.264643,0.104091,0.000204,descending,2024-11-04T08:30:50.000000Z,0.0062,0.250897,GS2A_20230903T165851_042823_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20241104T083050_A042823_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.48815526586962243
2023-09-03 16:58:51.024,S2A_MSIL2A_20230903T165851_R069_T15TVH_20230904T021506,msi,15TVH,05.09,0.019155,EPSG:32615,0.262356,0.98142122510915,69,0.577311,Sentinel-2A,0.0,0.0,37.9066906911892,0.001889,S2MSI2A,92.758369,6.596208,Sentinel 2,S2A_MSIL2A_20230903T165851_N0509_R069_T15TVH_20230904T021506.SAFE,0.0,154.620416154243,S2A_OPER_MSI_L2A_DS_MSFT_20230904T021507_S20230903T170339_N05.09,0.264435,0.110892,0.00019,descending,2023-09-04T02:15:06.559152Z,0.0062,0.25094,GS2A_20230903T165851_042823_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230904T021507_A042823_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.4882846459270167
2023-09-03 16:58:51.024,S2A_MSIL2A_20230903T165851_R069_T15TVG_20241104T083050,msi,15TVG,05.10,0.074505,EPSG:32615,0.00064,0.98142122510915,69,0.0,Sentinel-2A,0.000189,0.0,37.072853606423,1.7e-05,S2MSI2A,92.431766,6.903478,Sentinel 2,S2A_MSIL2A_20230903T165851_N0510_R069_T15TVG_20241104T083050.SAFE,0.0,154.219746715039,S2A_OPER_MSI_L2A_DS_S2RP_20241104T083050_S20230903T170339_N05.10,0.000664,0.186409,7e-06,descending,2024-11-04T08:30:50.000000Z,0.0,0.402991,GS2A_20230903T165851_042823_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20241104T083050_A042823_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.45487669152915644
2023-09-03 16:58:51.024,S2A_MSIL2A_20230903T165851_R069_T15TVG_20230904T022941,msi,15TVG,05.09,0.036987,EPSG:32615,0.000637,0.98142122510915,69,3e-06,Sentinel-2A,0.000116,0.0,37.0728529558019,3e-05,S2MSI2A,92.444021,6.911954,Sentinel 2,S2A_MSIL2A_20230903T165851_N0509_R069_T15TVG_20230904T022941.SAFE,0.0,154.219749873733,S2A_OPER_MSI_L2A_DS_MSFT_20230904T022941_S20230903T170339_N05.09,0.000677,0.203105,1e-05,descending,2023-09-04T02:29:41.119078Z,0.0,0.403134,GS2A_20230903T165851_042823_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230904T022941_A042823_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.45441782621566734
2023-09-08 16:58:49.024,S2B_MSIL2A_20230908T165849_R069_T15TVH_20230909T013731,msi,15TVH,05.09,0.023826,EPSG:32615,4.3e-05,0.983802390545563,69,0.630466,Sentinel-2B,0.0,0.0,39.5487437982131,1.7e-05,S2MSI2A,83.91124,15.688555,Sentinel 2,S2B_MSIL2A_20230908T165849_N0509_R069_T15TVH_20230909T013731.SAFE,0.0,156.163857294764,S2B_OPER_MSI_L2A_DS_MSFT_20230909T013732_S20230908T170110_N05.09,6.3e-05,0.124978,3e-06,descending,2023-09-09T01:37:31.353530Z,0.0214,0.251342,GS2B_20230908T165849_033986_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230909T013732_A033986_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.4007941482699544
2023-09-08 16:58:49.024,S2B_MSIL2A_20230908T165849_R069_T15TVG_20230909T011700,msi,15TVG,05.09,0.040972,EPSG:32615,0.000352,0.983802390545563,69,1e-05,Sentinel-2B,0.000103,0.0,38.7058277845757,7e-06,S2MSI2A,87.554824,11.786184,Sentinel 2,S2B_MSIL2A_20230908T165849_N0509_R069_T15TVG_20230909T011700.SAFE,0.0,155.816944791392,S2B_OPER_MSI_L2A_DS_MSFT_20230909T011702_S20230908T170110_N05.09,0.000358,0.225089,0.0,descending,2023-09-09T01:17:00.406216Z,0.0214,0.392471,GS2B_20230908T165849_033986_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230909T011702_A033986_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.36375503032364603
2023-09-16 17:09:41.024,S2A_MSIL2A_20230916T170941_R112_T15TVH_20241031T150932,msi,15TVH,05.10,0.042366,EPSG:32615,0.001516,0.987874067244054,112,17.285755,Sentinel-2A,0.0,0.672507,41.6655857255143,0.299878,S2MSI2A,49.897465,48.419416,Sentinel 2,S2A_MSIL2A_20230916T170941_N0510_R112_T15TVH_20241031T150932.SAFE,0.0,162.11701807746,S2A_OPER_MSI_L2A_DS_S2RP_20241031T150932_S20230916T171218_N05.10,0.447117,0.226681,0.145723,descending,2024-10-31T15:09:32.000000Z,0.0288,0.294447,GS2A_20230916T170941_043009_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20241031T150932_A043009_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.29646459484441345
2023-09-16 17:09:41.024,S2A_MSIL2A_20230916T170941_R112_T15TVH_20230917T014901,msi,15TVH,05.09,0.020846,EPSG:32615,0.001251,0.987874067244054,112,17.285201,Sentinel-2A,0.0,0.66898,41.6655846847726,0.301139,S2MSI2A,49.922591,48.410746,Sentinel 2,S2A_MSIL2A_20230916T170941_N0509_R112_T15TVH_20230917T014901.SAFE,0.0,162.117024904661,S2A_OPER_MSI_L2A_DS_MSFT_20230917T014902_S20230916T171218_N05.09,0.448137,0.234465,0.145746,descending,2023-09-17T01:49:01.799162Z,0.0288,0.294228,GS2A_20230916T170941_043009_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230917T014902_A043009_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.2966012972129761
2023-10-16 17:13:11.024,S2A_MSIL2A_20231016T171311_R112_T15TVH_20231017T011342,msi,15TVH,05.09,0.0,EPSG:32615,0.006765,1.00473970947318,112,15.789062,Sentinel-2A,0.000232,0.073038,52.5514833361432,0.039045,S2MSI2A,11.55705,87.883729,Sentinel 2,S2A_MSIL2A_20231016T171311_N0509_R112_T15TVH_20231017T011342.SAFE,0.0,168.170138259788,S2A_OPER_MSI_L2A_DS_MSFT_20231017T011343_S20231016T171323_N05.09,0.052637,0.033233,0.006828,descending,2023-10-17T01:13:42.286854Z,0.0262,0.400083,GS2A_20231016T171311_043438_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20231017T011343_A043438_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.11556539599503594
2023-10-16 17:13:11.024,S2A_MSIL2A_20231016T171311_R112_T15TVG_20241026T225932,msi,15TVG,05.10,0.000148,EPSG:32615,0.001549,1.00473970947318,112,41.743669,Sentinel-2A,0.001099,0.004038,51.6602086259551,0.003224,S2MSI2A,24.242213,75.061083,Sentinel 2,S2A_MSIL2A_20231016T171311_N0510_R112_T15TVG_20241026T225932.SAFE,0.0,168.110463091471,S2A_OPER_MSI_L2A_DS_S2RP_20241026T225932_S20231016T171323_N05.10,0.005627,0.003389,0.000854,descending,2024-10-26T22:59:32.000000Z,0.0272,0.682404,GS2A_20231016T171311_043438_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20241026T225932_A043438_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.13185448525402943
2023-10-16 17:13:11.024,S2A_MSIL2A_20231016T171311_R112_T15TVG_20231017T011138,msi,15TVG,05.09,0.0,EPSG:32615,0.001572,1.00473970947318,112,41.744125,Sentinel-2A,0.001207,0.001543,51.6602078598418,0.002386,S2MSI2A,24.248245,75.049961,Sentinel 2,S2A_MSIL2A_20231016T171311_N0509_R112_T15TVG_20231017T011138.SAFE,0.0,168.110469380165,S2A_OPER_MSI_L2A_DS_MSFT_20231017T011139_S20231016T171323_N05.09,0.004852,0.003286,0.000894,descending,2023-10-17T01:11:38.282662Z,0.0272,0.690901,GS2A_20231016T171311_043438_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20231017T011139_A043438_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.13203128861248442
2023-10-21 17:13:39.024,S2B_MSIL2A_20231021T171339_R112_T15TVH_20241106T082951,msi,15TVH,05.10,0.000867,EPSG:32615,0.001544,1.00759387212085,112,16.612346,Sentinel-2B,0.0,0.008666,54.304003220104,0.001309,S2MSI2A,9.587146,90.022784,Sentinel 2,S2B_MSIL2A_20231021T171339_N0510_R112_T15TVH_20241106T082951.SAFE,0.0,168.800943614501,S2B_OPER_MSI_L2A_DS_S2RP_20241106T082951_S20231021T171340_N05.10,0.003012,0.000537,0.000159,descending,2024-11-06T08:29:51.000000Z,0.0241,0.376993,GS2B_20231021T171339_034601_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241106T082951_A034601_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.11657163330996884
2023-10-21 17:13:39.024,S2B_MSIL2A_20231021T171339_R112_T15TVH_20231021T213510,msi,15TVH,05.09,0.0,EPSG:32615,0.001607,1.00759387212085,112,16.605578,Sentinel-2B,0.0,0.005876,54.3040034615253,0.001257,S2MSI2A,9.585683,90.025187,Sentinel 2,S2B_MSIL2A_20231021T171339_N0509_R112_T15TVH_20231021T213510.SAFE,0.0,168.800941557592,S2B_OPER_MSI_L2A_DS_MSFT_20231021T213511_S20231021T171340_N05.09,0.003004,0.000605,0.000139,descending,2023-10-21T21:35:10.887085Z,0.0241,0.379643,GS2B_20231021T171339_034601_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20231021T213511_A034601_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.11665937520099254
2023-10-21 17:13:39.024,S2B_MSIL2A_20231021T171339_R112_T15TVG_20231021T213448,msi,15TVG,05.09,0.0,EPSG:32615,0.001085,1.00759387212085,112,42.526746,Sentinel-2B,0.000214,0.000462,53.4112671235536,0.000462,S2MSI2A,21.084531,78.20242,Sentinel 2,S2B_MSIL2A_20231021T171339_N0509_R112_T15TVG_20231021T213448.SAFE,0.0,168.755066270483,S2B_OPER_MSI_L2A_DS_MSFT_20231021T213448_S20231021T171340_N05.09,0.001605,0.000352,5.8e-05,descending,2023-10-21T21:34:48.22560Z,0.0311,0.710417,GS2B_20231021T171339_034601_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20231021T213448_A034601_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.12970723183897362
2023-10-23 17:03:51.024,S2A_MSIL2A_20231023T170351_R069_T15TVH_20241027T203416,msi,15TVH,05.10,0.001906,EPSG:32615,0.069646,1.0087203769366,69,0.773544,Sentinel-2A,0.000301,0.648812,55.3839283756746,0.219146,S2MSI2A,7.653484,90.797299,Sentinel 2,S2A_MSIL2A_20231023T170351_N0510_R069_T15TVH_20241027T203416.SAFE,0.0,166.071192281867,S2A_OPER_MSI_L2A_DS_S2RP_20241027T203416_S20231023T170724_N05.10,0.330716,0.250841,0.041923,descending,2024-10-27T20:34:16.000000Z,0.0066,0.316649,GS2A_20231023T170351_043538_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20241027T203416_A043538_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.10953197147645584
2023-10-23 17:03:51.024,S2A_MSIL2A_20231023T170351_R069_T15TVH_20231024T001524,msi,15TVH,05.09,0.0,EPSG:32615,0.067653,1.0087203769366,69,0.772927,Sentinel-2A,0.000164,0.647394,55.3839280901438,0.218814,S2MSI2A,7.654386,90.798426,Sentinel 2,S2A_MSIL2A_20231023T170351_N0509_R069_T15TVH_20231024T001524.SAFE,0.0,166.071194207508,S2A_OPER_MSI_L2A_DS_MSFT_20231024T001526_S20231023T170724_N05.09,0.328099,0.25208,0.041632,descending,2023-10-24T00:15:24.594669Z,0.0066,0.319449,GS2A_20231023T170351_043538_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20231024T001526_A043538_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.10851776666038615
2023-11-12 17:05:41.024,S2A_MSIL2A_20231112T170541_R069_T15TVH_20231112T221450,msi,15TVH,05.09,0.00022,EPSG:32615,0.0,1.01933236225497,69,0.68459,Sentinel-2A,0.0,0.0,61.5498314301098,9.4e-05,S2MSI2A,4.065503,95.580083,Sentinel 2,S2A_MSIL2A_20231112T170541_N0509_R069_T15TVH_20231112T221450.SAFE,0.0,167.403840237237,S2A_OPER_MSI_L2A_DS_MSFT_20231112T221450_S20231112T170622_N05.09,9.7e-05,0.000421,3e-06,descending,2023-11-12T22:14:50.211521Z,0.0064,0.353678,GS2A_20231112T170541_043824_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20231112T221450_A043824_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.10916451148711809
2023-11-12 17:05:41.024,S2A_MSIL2A_20231112T170541_R069_T15TVG_20231112T221451,msi,15TVG,05.09,0.00295,EPSG:32615,0.000146,1.01933236225497,69,7e-06,Sentinel-2A,0.000202,0.0,60.6603159501772,7e-06,S2MSI2A,9.033454,90.424991,Sentinel 2,S2A_MSIL2A_20231112T170541_N0509_R069_T15TVG_20231112T221451.SAFE,0.0,167.3690250122,S2A_OPER_MSI_L2A_DS_MSFT_20231112T221452_S20231112T170622_N05.09,0.000153,9e-05,0.0,descending,2023-11-12T22:14:51.331125Z,0.0,0.538163,GS2A_20231112T170541_043824_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20231112T221452_A043824_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.11829402699768085
2023-11-15 17:16:01.024,S2A_MSIL2A_20231115T171601_R112_T15TVH_20241107T085226,msi,15TVH,05.10,0.008561,EPSG:32615,0.384275,1.0207710089028,112,16.715416,Sentinel-2A,4e-06,4e-06,61.9886708276622,0.001657,S2MSI2A,3.771858,95.452517,Sentinel 2,S2A_MSIL2A_20231115T171601_N0510_R112_T15TVH_20241107T085226.SAFE,0.0,170.070592887229,S2A_OPER_MSI_L2A_DS_S2RP_20241107T085226_S20231115T171556_N05.10,0.386203,0.000406,0.000271,descending,2024-11-07T08:52:26.000000Z,0.0265,0.380455,GS2A_20231115T171601_043867_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20241107T085226_A043867_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.10232169429523592
2023-11-15 17:16:01.024,S2A_MSIL2A_20231115T171601_R112_T15TVH_20231115T221848,msi,15TVH,05.09,0.00049,EPSG:32615,0.379337,1.0207710089028,112,16.708827,Sentinel-2A,0.000155,1.2e-05,61.9886702454556,0.001924,S2MSI2A,3.774464,95.458692,Sentinel 2,S2A_MSIL2A_20231115T171601_N0509_R112_T15TVH_20231115T221848.SAFE,0.0,170.070597839438,S2A_OPER_MSI_L2A_DS_MSFT_20231115T221849_S20231115T171556_N05.09,0.381548,0.00051,0.000287,descending,2023-11-15T22:18:48.569186Z,0.0265,0.384121,GS2A_20231115T171601_043867_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20231115T221849_A043867_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.102443223283739
2023-11-17 17:05:59.024,S2B_MSIL2A_20231117T170559_R069_T15TVH_20241109T020038,msi,15TVH,05.10,0.013171,EPSG:32615,0.042171,1.02169526624741,69,0.853116,Sentinel-2B,0.0001,0.000472,62.8476323780884,0.000904,S2MSI2A,3.851184,95.73648,Sentinel 2,S2B_MSIL2A_20231117T170559_N0510_R069_T15TVH_20241109T020038.SAFE,0.0,167.42768069876,S2B_OPER_MSI_L2A_DS_S2RP_20241109T020038_S20231117T171002_N05.10,0.043199,0.000137,0.000124,descending,2024-11-09T02:00:38.000000Z,0.0215,0.355253,GS2B_20231117T170559_034987_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241109T020038_A034987_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.11707711939498903
2023-11-17 17:05:59.024,S2B_MSIL2A_20231117T170559_R069_T15TVH_20231117T211651,msi,15TVH,05.09,0.000509,EPSG:32615,0.042313,1.02169526624741,69,0.85503,Sentinel-2B,0.000107,0.001861,62.8476324009389,0.000967,S2MSI2A,3.851619,95.742625,Sentinel 2,S2B_MSIL2A_20231117T170559_N0509_R069_T15TVH_20231117T211651.SAFE,0.0,167.42768053919,S2B_OPER_MSI_L2A_DS_MSFT_20231117T211652_S20231117T171002_N05.09,0.043407,7e-05,0.000127,descending,2023-11-17T21:16:51.211998Z,0.0215,0.359807,GS2B_20231117T170559_034987_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20231117T211652_A034987_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.1172622075975036
2023-11-17 17:05:59.024,S2B_MSIL2A_20231117T170559_R069_T15TVG_20241109T020038,msi,15TVG,05.10,0.033484,EPSG:32615,0.063384,1.02169526624741,69,0.0,Sentinel-2B,0.000103,0.000209,61.9580471733033,0.003086,S2MSI2A,8.267723,91.114771,Sentinel 2,S2B_MSIL2A_20231117T170559_N0510_R069_T15TVG_20241109T020038.SAFE,0.0,167.397361085219,S2B_OPER_MSI_L2A_DS_S2RP_20241109T020038_S20231117T171002_N05.10,0.067,8e-05,0.000531,descending,2024-11-09T02:00:38.000000Z,0.0214,0.516631,GS2B_20231117T170559_034987_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20241109T020038_A034987_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.12677007042824956
2023-11-17 17:05:59.024,S2B_MSIL2A_20231117T170559_R069_T15TVG_20231117T211334,msi,15TVG,05.09,0.006573,EPSG:32615,0.068782,1.02169526624741,69,7e-06,Sentinel-2B,0.000332,0.0,61.9580472277797,0.003938,S2MSI2A,8.26698,91.127211,Sentinel 2,S2B_MSIL2A_20231117T170559_N0509_R069_T15TVG_20231117T211334.SAFE,0.0,167.397360720492,S2B_OPER_MSI_L2A_DS_MSFT_20231117T211335_S20231117T171002_N05.09,0.073344,0.000166,0.000624,descending,2023-11-17T21:13:34.474882Z,0.0213,0.525396,GS2B_20231117T170559_034987_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20231117T211335_A034987_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.1268868496308965
2023-12-07 17:07:09.024,S2B_MSIL2A_20231207T170709_R069_T15TVH_20231207T223152,msi,15TVH,05.09,0.003882,EPSG:32615,9.4e-05,1.02942092515244,69,1.103755,Sentinel-2B,0.005307,0.0,66.6524745216187,0.000493,S2MSI2A,2.462322,97.14573,Sentinel 2,S2B_MSIL2A_20231207T170709_N0509_R069_T15TVH_20231207T223152.SAFE,0.0,166.479901269013,S2B_OPER_MSI_L2A_DS_MSFT_20231207T223153_S20231207T170704_N05.09,0.000765,0.000497,0.000178,descending,2023-12-07T22:31:52.916033Z,0.0216,0.381496,GS2B_20231207T170709_035273_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20231207T223153_A035273_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.1099311084647854
2023-12-07 17:07:09.024,S2B_MSIL2A_20231207T170709_R069_T15TVG_20231207T223224,msi,15TVG,05.09,0.029316,EPSG:32615,0.001327,1.02942092515244,69,3e-06,Sentinel-2B,0.001377,0.0,65.7654102277544,2.3e-05,S2MSI2A,5.10991,94.282407,Sentinel 2,S2B_MSIL2A_20231207T170709_N0509_R069_T15TVG_20231207T223224.SAFE,0.0,166.455112150068,S2B_OPER_MSI_L2A_DS_MSFT_20231207T223225_S20231207T170704_N05.09,0.00135,0.0001,0.0,descending,2023-12-07T22:32:24.683710Z,0.0214,0.575532,GS2B_20231207T170709_035273_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20231207T223225_A035273_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.11725232376684237
